,date,open,close,chage,vol,name
318,2020-02-24,18.8,18.5,-1.91,'588,024','C Cement'
319,2020-02-23,19.16,18.86,-1.46,'511,824','C Cement'
320,2020-02-20,19.04,19.14,0.53,'417,523','C Cement'
321,2020-02-19,18.8,19.04,1.28,'203,403','C Cement'
322,2020-02-18,19.08,18.8,-1.47,'419,032','C Cement'
323,2020-02-17,18.96,19.08,0.95,'375,290','C Cement'
324,2020-02-16,19.0,18.9,-0.53,'273,148','C Cement'
325,2020-02-13,19.12,19.0,-0.21,'361,183','C Cement'
326,2020-02-12,19.2,19.04,-1.86,'386,053','C Cement'
327,2020-02-11,19.62,19.4,-0.82,'469,561','C Cement'
328,2020-02-10,19.14,19.56,2.19,'578,611','C Cement'
329,2020-02-09,19.72,19.14,-2.94,'632,237','C Cement'
330,2020-03-19,43.75,44.2,0.23,'1,114,149','S Cement'
331,2020-03-18,44.0,44.1,-0.9,'627,707','S Cement'
332,2020-03-17,44.55,44.5,1.6,'462,656','S Cement'
333,2020-03-16,48.1,43.8,-9.22,'486,148','S Cement'
334,2020-03-15,51.0,48.25,-2.43,'279,435','S Cement'
335,2020-03-12,49.2,49.45,-3.42,'334,162','S Cement'
336,2020-03-11,54.1,51.2,-3.58,'305,977','S Cement'
337,2020-03-10,52.8,53.1,8.37,'459,961','S Cement'
338,2020-03-09,47.7,49.0,-7.55,'489,316','S Cement'
339,2020-03-08,53.0,53.0,-9.86,'658,244','S Cement'
340,2020-03-05,59.5,58.8,-0.17,'293,150','S Cement'
341,2020-03-04,58.8,58.9,0.68,'633,665','S Cement'
342,2020-03-03,58.6,58.5,2.27,'378,708','S Cement'
343,2020-03-02,59.8,57.2,-2.89,'231,949','S Cement'
344,2020-03-01,60.4,58.9,-3.44,'219,945','S Cement'
345,2020-02-27,61.4,61.0,-0.81,'160,357','S Cement'
346,2020-02-26,61.9,61.5,-0.81,'230,347','S Cement'
347,2020-02-25,61.5,62.0,0.81,'161,812','S Cement'
348,2020-02-24,62.8,61.5,-1.6,'215,703','S Cement'
349,2020-02-23,62.5,62.5,0.16,'167,800','S Cement'
350,2020-02-20,64.2,62.4,-2.5,'261,807','S Cement'
351,2020-02-19,63.8,64.0,0.47,'202,791','S Cement'
352,2020-02-18,63.8,63.7,-0.16,'133,379','S Cement'
353,2020-02-17,64.0,63.8,-0.31,'149,932','S Cement'
354,2020-02-16,64.3,64.0,-0.31,'64,823','S Cement'
355,2020-02-13,64.1,64.2,0.47,'204,358','S Cement'
356,2020-02-12,64.5,63.9,0.0,'406,878','S Cement'
357,2020-02-11,65.0,63.9,-1.69,'441,693','S Cement'
358,2020-02-10,65.0,65.0,0.0,'383,531','S Cement'
359,2020-02-09,65.3,65.0,-0.61,'106,957','S Cement'
360,2020-03-19,16.8,17.1,0.59,'1,405,264','Y Cement'
361,2020-03-18,16.56,17.0,0.35,'415,205','Y Cement'
362,2020-03-17,17.42,16.94,2.67,'548,765','Y Cement'
363,2020-03-16,17.26,16.5,-5.17,'683,820','Y Cement'
364,2020-03-15,18.1,17.4,-3.33,'859,399','Y Cement'
365,2020-03-12,17.8,18.0,-3.23,'918,675','Y Cement'
366,2020-03-11,20.04,18.6,-6.81,'1,531,967','Y Cement'
367,2020-03-10,20.0,19.96,4.61,'1,939,236','Y Cement'
368,2020-03-09,18.64,19.08,-7.83,'773,220','Y Cement'
369,2020-03-08,21.5,20.7,-9.92,'1,043,537','Y Cement'
370,2020-03-05,23.32,22.98,-0.09,'864,947','Y Cement'
371,2020-03-04,22.72,23.0,0.88,'1,622,667','Y Cement'
372,2020-03-03,22.4,22.8,2.89,'1,228,109','Y Cement'
373,2020-03-02,22.46,22.16,-1.34,'803,594','Y Cement'
374,2020-03-01,23.3,22.46,-6.1,'569,111','Y Cement'
375,2020-02-27,24.7,23.92,-3.94,'541,942','Y Cement'
376,2020-02-26,25.2,24.9,-1.97,'595,464','Y Cement'
377,2020-02-25,25.05,25.4,0.0,'388,007','Y Cement'
378,2020-02-24,25.9,25.4,-1.93,'500,622','Y Cement'
379,2020-02-23,26.35,25.9,-1.33,'497,173','Y Cement'
380,2020-02-20,26.45,26.25,-1.32,'578,653','Y Cement'
381,2020-02-19,26.4,26.6,0.76,'300,804','Y Cement'
382,2020-02-18,26.2,26.4,0.57,'251,473','Y Cement'
383,2020-02-17,26.25,26.25,0.0,'345,322','Y Cement'
384,2020-02-16,26.7,26.25,-0.94,'394,288','Y Cement'
385,2020-02-13,27.0,26.5,-1.3,'272,955','Y Cement'
386,2020-02-12,27.0,26.85,-0.56,'819,528','Y Cement'
387,2020-02-11,27.5,27.0,0.37,'876,864','Y Cement'
388,2020-02-10,26.8,26.9,0.94,'605,610','Y Cement'
